,eb,eblc,metric,value,model,tfe,data,te_metric,te
173,0.017,pmc,rmse,0.4354480504989624,nbeats,0.003969554339503116,weather,corr,0.9818052649497986
174,0.017,pmc,rmse,0.5076605975627899,transformer,0.0015093109693093266,weather,mae,2.5188891887664795
174,0.017,pmc,rmse,0.5076605975627899,transformer,0.0015093109693093266,weather,rmse,3.0906317234039307
174,0.017,pmc,rmse,0.5076605975627899,transformer,0.0015093109693093266,weather,nrmse,0.028911430388689
174,0.017,pmc,rmse,0.5076605975627899,transformer,0.0015093109693093266,weather,rse,0.1898910701274871
174,0.017,pmc,rmse,0.5076605975627899,transformer,0.0015093109693093266,weather,corr,0.9818052649497986
175,0.02,pmc,rmse,0.4274985492229461,dlinear,0.04065270165766309,weather,mae,2.880774974822998
175,0.02,pmc,rmse,0.4274985492229461,dlinear,0.04065270165766309,weather,rmse,3.560198783874512
175,0.02,pmc,rmse,0.4274985492229461,dlinear,0.04065270165766309,weather,nrmse,0.0333040133118629
175,0.02,pmc,rmse,0.4274985492229461,dlinear,0.04065270165766309,weather,rse,0.218741700053215
175,0.02,pmc,rmse,0.4274985492229461,dlinear,0.04065270165766309,weather,corr,0.9757828116416932
176,0.02,pmc,rmse,0.4197606444358825,gru,0.030197347074831578,weather,mae,2.880774974822998
176,0.02,pmc,rmse,0.4197606444358825,gru,0.030197347074831578,weather,rmse,3.560198783874512
176,0.02,pmc,rmse,0.4197606444358825,gru,0.030197347074831578,weather,nrmse,0.0333040133118629
176,0.02,pmc,rmse,0.4197606444358825,gru,0.030197347074831578,weather,rse,0.218741700053215
176,0.02,pmc,rmse,0.4197606444358825,gru,0.030197347074831578,weather,corr,0.9757828116416932
177,0.02,pmc,rmse,0.4242258220911026,informer,0.022739677631139186,weather,mae,2.880774974822998
177,0.02,pmc,rmse,0.4242258220911026,informer,0.022739677631139186,weather,rmse,3.560198783874512
177,0.02,pmc,rmse,0.4242258220911026,informer,0.022739677631139186,weather,nrmse,0.0333040133118629
177,0.02,pmc,rmse,0.4242258220911026,informer,0.022739677631139186,weather,rse,0.218741700053215
177,0.02,pmc,rmse,0.4242258220911026,informer,0.022739677631139186,weather,corr,0.9757828116416932
178,0.02,pmc,rmse,0.4429479390382767,nbeats,0.020834103569456135,weather,mae,2.880774974822998
178,0.02,pmc,rmse,0.4429479390382767,nbeats,0.020834103569456135,weather,rmse,3.560198783874512
178,0.02,pmc,rmse,0.4429479390382767,nbeats,0.020834103569456135,weather,nrmse,0.0333040133118629
178,0.02,pmc,rmse,0.4429479390382767,nbeats,0.020834103569456135,weather,rse,0.218741700053215
178,0.02,pmc,rmse,0.4429479390382767,nbeats,0.020834103569456135,weather,corr,0.9757828116416932
179,0.02,pmc,rmse,0.5123303532600403,transformer,0.01061028957438895,weather,mae,2.880774974822998
179,0.02,pmc,rmse,0.5123303532600403,transformer,0.01061028957438895,weather,rmse,3.560198783874512
179,0.02,pmc,rmse,0.5123303532600403,transformer,0.01061028957438895,weather,nrmse,0.0333040133118629
179,0.02,pmc,rmse,0.5123303532600403,transformer,0.01061028957438895,weather,rse,0.218741700053215
179,0.02,pmc,rmse,0.5123303532600403,transformer,0.01061028957438895,weather,corr,0.9757828116416932
180,0.023,pmc,rmse,0.4371120780706405,dlinear,0.061751896555867845,weather,mae,3.30318284034729
180,0.023,pmc,rmse,0.4371120780706405,dlinear,0.061751896555867845,weather,rmse,4.093139171600342
180,0.023,pmc,rmse,0.4371120780706405,dlinear,0.061751896555867845,weather,nrmse,0.0382894240319728
180,0.023,pmc,rmse,0.4371120780706405,dlinear,0.061751896555867845,weather,rse,0.2514860332012176
180,0.023,pmc,rmse,0.4371120780706405,dlinear,0.061751896555867845,weather,corr,0.9678610563278198
181,0.023,pmc,rmse,0.4303446114063263,gru,0.054048834869382466,weather,mae,3.30318284034729
181,0.023,pmc,rmse,0.4303446114063263,gru,0.054048834869382466,weather,rmse,4.093139171600342
181,0.023,pmc,rmse,0.4303446114063263,gru,0.054048834869382466,weather,nrmse,0.0382894240319728
181,0.023,pmc,rmse,0.4303446114063263,gru,0.054048834869382466,weather,rse,0.2514860332012176
181,0.023,pmc,rmse,0.4303446114063263,gru,0.054048834869382466,weather,corr,0.9678610563278198
182,0.023,pmc,rmse,0.4289363026618957,informer,0.03347172743097641,weather,mae,3.30318284034729
182,0.023,pmc,rmse,0.4289363026618957,informer,0.03347172743097641,weather,rmse,4.093139171600342
182,0.023,pmc,rmse,0.4289363026618957,informer,0.03347172743097641,weather,nrmse,0.0382894240319728
182,0.023,pmc,rmse,0.4289363026618957,informer,0.03347172743097641,weather,rse,0.2514860332012176
182,0.023,pmc,rmse,0.4289363026618957,informer,0.03347172743097641,weather,corr,0.9678610563278198
183,0.023,pmc,rmse,0.4486762285232544,nbeats,0.033335202027542074,weather,mae,3.30318284034729
183,0.023,pmc,rmse,0.4486762285232544,nbeats,0.033335202027542074,weather,rmse,4.093139171600342
183,0.023,pmc,rmse,0.4486762285232544,nbeats,0.033335202027542074,weather,nrmse,0.0382894240319728
183,0.023,pmc,rmse,0.4486762285232544,nbeats,0.033335202027542074,weather,rse,0.2514860332012176
183,0.023,pmc,rmse,0.4486762285232544,nbeats,0.033335202027542074,weather,corr,0.9678610563278198
184,0.023,pmc,rmse,0.5171636641025543,transformer,0.019856933039123253,weather,mae,3.30318284034729
184,0.023,pmc,rmse,0.5171636641025543,transformer,0.019856933039123253,weather,rmse,4.093139171600342
184,0.023,pmc,rmse,0.5171636641025543,transformer,0.019856933039123253,weather,nrmse,0.0382894240319728
184,0.023,pmc,rmse,0.5171636641025543,transformer,0.019856933039123253,weather,rse,0.2514860332012176
184,0.023,pmc,rmse,0.5171636641025543,transformer,0.019856933039123253,weather,corr,0.9678610563278198
185,0.025,pmc,rmse,0.4403459131717682,dlinear,0.06864225152391899,weather,mae,3.5050859451293945
185,0.025,pmc,rmse,0.4403459131717682,dlinear,0.06864225152391899,weather,rmse,4.336653232574463
185,0.025,pmc,rmse,0.4403459131717682,dlinear,0.06864225152391899,weather,nrmse,0.0405673868954181
185,0.025,pmc,rmse,0.4403459131717682,dlinear,0.06864225152391899,weather,rse,0.2664477229118347
185,0.025,pmc,rmse,0.4403459131717682,dlinear,0.06864225152391899,weather,corr,0.9638494253158568
186,0.025,pmc,rmse,0.4332083612680435,gru,0.06030210179711359,weather,mae,3.5050859451293945
186,0.025,pmc,rmse,0.4332083612680435,gru,0.06030210179711359,weather,rmse,4.336653232574463
186,0.025,pmc,rmse,0.4332083612680435,gru,0.06030210179711359,weather,nrmse,0.0405673868954181
186,0.025,pmc,rmse,0.4332083612680435,gru,0.06030210179711359,weather,rse,0.2664477229118347
186,0.025,pmc,rmse,0.4332083612680435,gru,0.06030210179711359,weather,corr,0.9638494253158568
187,0.025,pmc,rmse,0.4363021403551101,informer,0.049789067464770145,weather,mae,3.5050859451293945
187,0.025,pmc,rmse,0.4363021403551101,informer,0.049789067464770145,weather,rmse,4.336653232574463
187,0.025,pmc,rmse,0.4363021403551101,informer,0.049789067464770145,weather,nrmse,0.0405673868954181
187,0.025,pmc,rmse,0.4363021403551101,informer,0.049789067464770145,weather,rse,0.2664477229118347
187,0.025,pmc,rmse,0.4363021403551101,informer,0.049789067464770145,weather,corr,0.9638494253158568
188,0.025,pmc,rmse,0.4548693299293518,nbeats,0.046496461153273674,weather,mae,3.5050859451293945
188,0.025,pmc,rmse,0.4548693299293518,nbeats,0.046496461153273674,weather,rmse,4.336653232574463
188,0.025,pmc,rmse,0.4548693299293518,nbeats,0.046496461153273674,weather,nrmse,0.0405673868954181
188,0.025,pmc,rmse,0.4548693299293518,nbeats,0.046496461153273674,weather,rse,0.2664477229118347
188,0.025,pmc,rmse,0.4548693299293518,nbeats,0.046496461153273674,weather,corr,0.9638494253158568
189,0.025,pmc,rmse,0.5217152833938599,transformer,0.028408030225307412,weather,mae,3.5050859451293945
189,0.025,pmc,rmse,0.5217152833938599,transformer,0.028408030225307412,weather,rmse,4.336653232574463
189,0.025,pmc,rmse,0.5217152833938599,transformer,0.028408030225307412,weather,nrmse,0.0405673868954181
189,0.025,pmc,rmse,0.5217152833938599,transformer,0.028408030225307412,weather,rse,0.2664477229118347
189,0.025,pmc,rmse,0.5217152833938599,transformer,0.028408030225307412,weather,corr,0.9638494253158568
190,0.027,pmc,rmse,0.4469599425792694,dlinear,0.0824243088192043,weather,mae,3.773116111755371
190,0.027,pmc,rmse,0.4469599425792694,dlinear,0.0824243088192043,weather,rmse,4.655881881713867
190,0.027,pmc,rmse,0.4469599425792694,dlinear,0.0824243088192043,weather,nrmse,0.0435536205768585
190,0.027,pmc,rmse,0.4469599425792694,dlinear,0.0824243088192043,weather,rse,0.2860614061355591
190,0.027,pmc,rmse,0.4469599425792694,dlinear,0.0824243088192043,weather,corr,0.958211362361908
191,0.027,pmc,rmse,0.44371098279953,gru,0.08254471413113638,weather,mae,3.773116111755371
191,0.027,pmc,rmse,0.44371098279953,gru,0.08254471413113638,weather,rmse,4.655881881713867
191,0.027,pmc,rmse,0.44371098279953,gru,0.08254471413113638,weather,nrmse,0.0435536205768585
191,0.027,pmc,rmse,0.44371098279953,gru,0.08254471413113638,weather,rse,0.2860614061355591
191,0.027,pmc,rmse,0.44371098279953,gru,0.08254471413113638,weather,corr,0.958211362361908
192,0.027,pmc,rmse,0.4438856095075607,informer,0.06602274375627304,weather,mae,3.773116111755371
192,0.027,pmc,rmse,0.4438856095075607,informer,0.06602274375627304,weather,rmse,4.655881881713867
192,0.027,pmc,rmse,0.4438856095075607,informer,0.06602274375627304,weather,nrmse,0.0435536205768585
192,0.027,pmc,rmse,0.4438856095075607,informer,0.06602274375627304,weather,rse,0.2860614061355591
192,0.027,pmc,rmse,0.4438856095075607,informer,0.06602274375627304,weather,corr,0.958211362361908
193,0.027,pmc,rmse,0.4654344469308853,nbeats,0.06814048968558348,weather,mae,3.773116111755371
193,0.027,pmc,rmse,0.4654344469308853,nbeats,0.06814048968558348,weather,rmse,4.655881881713867
193,0.027,pmc,rmse,0.4654344469308853,nbeats,0.06814048968558348,weather,nrmse,0.0435536205768585
193,0.027,pmc,rmse,0.4654344469308853,nbeats,0.06814048968558348,weather,rse,0.2860614061355591
193,0.027,pmc,rmse,0.4654344469308853,nbeats,0.06814048968558348,weather,corr,0.958211362361908
194,0.027,pmc,rmse,0.5318528711795807,transformer,0.04692743553310847,weather,mae,3.773116111755371
194,0.027,pmc,rmse,0.5318528711795807,transformer,0.04692743553310847,weather,rmse,4.655881881713867
194,0.027,pmc,rmse,0.5318528711795807,transformer,0.04692743553310847,weather,nrmse,0.0435536205768585
194,0.027,pmc,rmse,0.5318528711795807,transformer,0.04692743553310847,weather,rse,0.2860614061355591
194,0.027,pmc,rmse,0.5318528711795807,transformer,0.04692743553310847,weather,corr,0.958211362361908
195,0.03,pmc,rmse,0.4584375917911529,dlinear,0.10539714546546806,weather,mae,4.08013391494751
195,0.03,pmc,rmse,0.4584375917911529,dlinear,0.10539714546546806,weather,rmse,5.060812950134277
195,0.03,pmc,rmse,0.4584375917911529,dlinear,0.10539714546546806,weather,nrmse,0.0473415628075599
195,0.03,pmc,rmse,0.4584375917911529,dlinear,0.10539714546546806,weather,rse,0.3109407126903534
195,0.03,pmc,rmse,0.4584375917911529,dlinear,0.10539714546546806,weather,corr,0.950429379940033
196,0.03,pmc,rmse,0.4532462805509567,gru,0.10184594107942115,weather,mae,4.08013391494751
196,0.03,pmc,rmse,0.4532462805509567,gru,0.10184594107942115,weather,rmse,5.060812950134277
196,0.03,pmc,rmse,0.4532462805509567,gru,0.10184594107942115,weather,nrmse,0.0473415628075599
196,0.03,pmc,rmse,0.4532462805509567,gru,0.10184594107942115,weather,rse,0.3109407126903534
196,0.03,pmc,rmse,0.4532462805509567,gru,0.10184594107942115,weather,corr,0.950429379940033
197,0.03,pmc,rmse,0.4502278417348861,informer,0.07917941712261267,weather,mae,4.08013391494751
197,0.03,pmc,rmse,0.4502278417348861,informer,0.07917941712261267,weather,rmse,5.060812950134277
197,0.03,pmc,rmse,0.4502278417348861,informer,0.07917941712261267,weather,nrmse,0.0473415628075599
197,0.03,pmc,rmse,0.4502278417348861,informer,0.07917941712261267,weather,rse,0.3109407126903534
197,0.03,pmc,rmse,0.4502278417348861,informer,0.07917941712261267,weather,corr,0.950429379940033
198,0.03,pmc,rmse,0.479723647236824,nbeats,0.09589715183174441,weather,mae,4.08013391494751
198,0.03,pmc,rmse,0.479723647236824,nbeats,0.09589715183174441,weather,rmse,5.060812950134277
198,0.03,pmc,rmse,0.479723647236824,nbeats,0.09589715183174441,weather,nrmse,0.0473415628075599
198,0.03,pmc,rmse,0.479723647236824,nbeats,0.09589715183174441,weather,rse,0.3109407126903534
198,0.03,pmc,rmse,0.479723647236824,nbeats,0.09589715183174441,weather,corr,0.950429379940033
199,0.03,pmc,rmse,0.5417984127998352,transformer,0.0644225455834402,weather,mae,4.08013391494751
199,0.03,pmc,rmse,0.5417984127998352,transformer,0.0644225455834402,weather,rmse,5.060812950134277
199,0.03,pmc,rmse,0.5417984127998352,transformer,0.0644225455834402,weather,nrmse,0.0473415628075599
199,0.03,pmc,rmse,0.5417984127998352,transformer,0.0644225455834402,weather,rse,0.3109407126903534
199,0.03,pmc,rmse,0.5417984127998352,transformer,0.0644225455834402,weather,corr,0.950429379940033
200,0.0,swing,rmse,0.4101195782423019,dlinear,0.0,weather,rmse,0.0
200,0.0,swing,rmse,0.4101195782423019,dlinear,0.0,weather,mae,0.0
200,0.0,swing,rmse,0.4101195782423019,dlinear,0.0,weather,nrmse,0.0
200,0.0,swing,rmse,0.4101195782423019,dlinear,0.0,weather,rse,0.0
200,0.0,swing,rmse,0.4101195782423019,dlinear,0.0,weather,corr,1.0
201,0.0,swing,rmse,0.409503623843193,gru,0.0,weather,rmse,0.0
201,0.0,swing,rmse,0.409503623843193,gru,0.0,weather,mae,0.0
201,0.0,swing,rmse,0.409503623843193,gru,0.0,weather,nrmse,0.0
201,0.0,swing,rmse,0.409503623843193,gru,0.0,weather,rse,0.0
201,0.0,swing,rmse,0.409503623843193,gru,0.0,weather,corr,1.0
202,0.0,swing,rmse,0.406221404671669,informer,0.0,weather,rmse,0.0
202,0.0,swing,rmse,0.406221404671669,informer,0.0,weather,mae,0.0
202,0.0,swing,rmse,0.406221404671669,informer,0.0,weather,nrmse,0.0
202,0.0,swing,rmse,0.406221404671669,informer,0.0,weather,rse,0.0
202,0.0,swing,rmse,0.406221404671669,informer,0.0,weather,corr,1.0
203,0.0,swing,rmse,0.43476602435112,nbeats,0.0,weather,rmse,0.0
203,0.0,swing,rmse,0.43476602435112,nbeats,0.0,weather,mae,0.0
203,0.0,swing,rmse,0.43476602435112,nbeats,0.0,weather,nrmse,0.0
203,0.0,swing,rmse,0.43476602435112,nbeats,0.0,weather,rse,0.0
203,0.0,swing,rmse,0.43476602435112,nbeats,0.0,weather,corr,1.0
204,0.0,swing,rmse,0.5098642408847809,transformer,0.0,weather,rmse,0.0
204,0.0,swing,rmse,0.5098642408847809,transformer,0.0,weather,mae,0.0
204,0.0,swing,rmse,0.5098642408847809,transformer,0.0,weather,nrmse,0.0
204,0.0,swing,rmse,0.5098642408847809,transformer,0.0,weather,rse,0.0
204,0.0,swing,rmse,0.5098642408847809,transformer,0.0,weather,corr,1.0
205,0.01,swing,rmse,0.4091854691505432,dlinear,-0.002282850106329179,weather,mae,1.8919655084609983
205,0.01,swing,rmse,0.4091854691505432,dlinear,-0.002282850106329179,weather,rmse,2.277822971343994
205,0.01,swing,rmse,0.4091854691505432,dlinear,-0.002282850106329179,weather,nrmse,0.0213079806417226
205,0.01,swing,rmse,0.4091854691505432,dlinear,-0.002282850106329179,weather,rse,0.1399514228105545
205,0.01,swing,rmse,0.4091854691505432,dlinear,-0.002282850106329179,weather,corr,0.9904115796089172
206,0.01,swing,rmse,0.4101409912109375,gru,0.0015540201574650709,weather,mae,1.8919655084609983
206,0.01,swing,rmse,0.4101409912109375,gru,0.0015540201574650709,weather,rmse,2.277822971343994
206,0.01,swing,rmse,0.4101409912109375,gru,0.0015540201574650709,weather,nrmse,0.0213079806417226
206,0.01,swing,rmse,0.4101409912109375,gru,0.0015540201574650709,weather,rse,0.1399514228105545
206,0.01,swing,rmse,0.4101409912109375,gru,0.0015540201574650709,weather,corr,0.9904115796089172
207,0.01,swing,rmse,0.4080187231302261,informer,0.004404990155276352,weather,mae,1.8919655084609983
207,0.01,swing,rmse,0.4080187231302261,informer,0.004404990155276352,weather,rmse,2.277822971343994
207,0.01,swing,rmse,0.4080187231302261,informer,0.004404990155276352,weather,nrmse,0.0213079806417226
207,0.01,swing,rmse,0.4080187231302261,informer,0.004404990155276352,weather,rse,0.1399514228105545
207,0.01,swing,rmse,0.4080187231302261,informer,0.004404990155276352,weather,corr,0.9904115796089172
208,0.01,swing,rmse,0.4279941022396087,nbeats,-0.01582246595472964,weather,mae,1.8919655084609983
208,0.01,swing,rmse,0.4279941022396087,nbeats,-0.01582246595472964,weather,rmse,2.277822971343994
208,0.01,swing,rmse,0.4279941022396087,nbeats,-0.01582246595472964,weather,nrmse,0.0213079806417226
208,0.01,swing,rmse,0.4279941022396087,nbeats,-0.01582246595472964,weather,rse,0.1399514228105545
208,0.01,swing,rmse,0.4279941022396087,nbeats,-0.01582246595472964,weather,corr,0.9904115796089172
209,0.01,swing,rmse,0.508538544178009,transformer,-0.0026068755691167496,weather,mae,1.8919655084609983
209,0.01,swing,rmse,0.508538544178009,transformer,-0.0026068755691167496,weather,rmse,2.277822971343994
209,0.01,swing,rmse,0.508538544178009,transformer,-0.0026068755691167496,weather,nrmse,0.0213079806417226
209,0.01,swing,rmse,0.508538544178009,transformer,-0.0026068755691167496,weather,rse,0.1399514228105545
209,0.01,swing,rmse,0.508538544178009,transformer,-0.0026068755691167496,weather,corr,0.9904115796089172
210,0.013,swing,rmse,0.415793776512146,dlinear,0.013646664741934536,weather,mae,2.374535322189331
210,0.013,swing,rmse,0.415793776512146,dlinear,0.013646664741934536,weather,rmse,2.870192527770996
210,0.013,swing,rmse,0.415793776512146,dlinear,0.013646664741934536,weather,nrmse,0.0268493238836526
210,0.013,swing,rmse,0.415793776512146,dlinear,0.013646664741934536,weather,rse,0.1763471215963363
210,0.013,swing,rmse,0.415793776512146,dlinear,0.013646664741934536,weather,corr,0.9847654104232788
211,0.013,swing,rmse,0.4190083295106888,gru,0.022683810793439896,weather,mae,2.374535322189331
211,0.013,swing,rmse,0.4190083295106888,gru,0.022683810793439896,weather,rmse,2.870192527770996
211,0.013,swing,rmse,0.4190083295106888,gru,0.022683810793439896,weather,nrmse,0.0268493238836526
211,0.013,swing,rmse,0.4190083295106888,gru,0.022683810793439896,weather,rse,0.1763471215963363
211,0.013,swing,rmse,0.4190083295106888,gru,0.022683810793439896,weather,corr,0.9847654104232788
212,0.013,swing,rmse,0.4153128713369369,informer,0.021890645084033822,weather,mae,2.374535322189331
212,0.013,swing,rmse,0.4153128713369369,informer,0.021890645084033822,weather,rmse,2.870192527770996
212,0.013,swing,rmse,0.4153128713369369,informer,0.021890645084033822,weather,nrmse,0.0268493238836526
212,0.013,swing,rmse,0.4153128713369369,informer,0.021890645084033822,weather,rse,0.1763471215963363
212,0.013,swing,rmse,0.4153128713369369,informer,0.021890645084033822,weather,corr,0.9847654104232788
213,0.013,swing,rmse,0.4368841350078583,nbeats,0.004848220585305032,weather,mae,2.374535322189331
213,0.013,swing,rmse,0.4368841350078583,nbeats,0.004848220585305032,weather,rmse,2.870192527770996
213,0.013,swing,rmse,0.4368841350078583,nbeats,0.004848220585305032,weather,nrmse,0.0268493238836526
